iShares MSCI ACWI ETF
Fund Holdings as of,"Mar 17, 2025"
Inception Date,"Mar 26, 2008"
Shares Outstanding,"160,600,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"600887","INNER MONGOLIA YILI INDUSTRIAL GRO","Consumer Staples","Equity","705,216.11","0.00","705,216.11","175,100.00","4.03","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"REH","REECE LTD","Industrials","Equity","702,708.39","0.00","702,708.39","69,299.00","10.14","Australia","Asx - All Markets","USD","1.57","AUD","-"
"601138","FOXCONN INDUSTRIAL INTERNET LTD A","Information Technology","Equity","703,260.19","0.00","703,260.19","236,200.00","2.98","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"2380","CHINA POWER INTERNATIONAL DEVELOPM","Utilities","Equity","699,908.62","0.00","699,908.62","1,783,000.00","0.39","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"042700","HANMI SEMICONDUCTOR LTD","Information Technology","Equity","700,866.83","0.00","700,866.83","11,650.00","60.16","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"DIA","DIASORIN","Health Care","Equity","699,649.99","0.00","699,649.99","6,732.00","103.93","Italy","Borsa Italiana","USD","0.92","EUR","-"
"SAHOL.E","HACI OMER SABANCI HOLDING A","Financials","Equity","697,413.23","0.00","697,413.23","236,744.00","2.95","Turkey","Istanbul Stock Exchange","USD","36.63","TRY","-"
"000568","LUZHOU LAO JIAO LTD A","Consumer Staples","Equity","694,152.30","0.00","694,152.30","35,100.00","19.78","China","Shenzhen Stock Exchange","USD","7.24","CNY","-"
"TORNTPHARM","TORRENT PHARMACEUTICALS LTD","Health Care","Equity","692,886.21","0.00","692,886.21","19,614.00","35.33","India","National Stock Exchange Of India","USD","86.80","INR","-"
"POLYCAB","POLYCAB INDIA LTD","Industrials","Equity","693,770.44","0.00","693,770.44","11,997.00","57.83","India","National Stock Exchange Of India","USD","86.80","INR","-"
"LEGN","LEGEND BIOTECH ADR REP CORP","Health Care","Equity","687,093.40","0.00","687,093.40","18,110.00","37.94","China","NASDAQ","USD","1.00","USD","-"
"SOL","SASOL LTD","Materials","Equity","688,241.89","0.00","688,241.89","159,553.00","4.31","South Africa","Johannesburg Stock Exchange","USD","18.08","ZAR","-"
"PUM","PUMA","Consumer Discretionary","Equity","684,562.07","0.00","684,562.07","27,064.00","25.29","Germany","Xetra","USD","0.92","EUR","-"
"323410","KAKAOBANK CORP","Financials","Equity","686,255.01","0.00","686,255.01","42,100.00","16.30","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"034220","LG DISPLAY LTD","Information Technology","Equity","683,315.10","0.00","683,315.10","107,533.00","6.35","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"1044","HENGAN INTERNATIONAL GROUP LTD","Consumer Staples","Equity","679,225.98","0.00","679,225.98","226,500.00","3.00","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"600346","HENGLI PETROCHEMICAL LTD A","Materials","Equity","679,434.41","0.00","679,434.41","311,600.00","2.18","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"601818","CHINA EVERBRIGHT BANK LTD A","Financials","Equity","677,215.20","0.00","677,215.20","1,264,800.00","0.54","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"8010","THE COOPERATIVE INSURANCE","Financials","Equity","678,539.13","0.00","678,539.13","17,265.00","39.30","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"GAMUDA","GAMUDA","Industrials","Equity","676,665.02","0.00","676,665.02","737,200.00","0.92","Malaysia","Bursa Malaysia","USD","4.45","MYR","-"
"AMMN","AMMAN MINERAL INTERNASIONAL","Materials","Equity","673,138.72","0.00","673,138.72","1,738,500.00","0.39","Indonesia","Indonesia Stock Exchange","USD","16,400.00","IDR","-"
"1020","BANK ALJAZIRA","Financials","Equity","672,694.35","0.00","672,694.35","144,664.00","4.65","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"968","XINYI SOLAR HOLDINGS LTD","Information Technology","Equity","669,680.04","0.00","669,680.04","1,544,000.00","0.43","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"4002","AL MOUWASAT MEDICAL SERVICES","Health Care","Equity","665,786.96","0.00","665,786.96","32,345.00","20.58","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"4958","ZHEN DING TECHNOLOGY HOLDING LTD","Information Technology","Equity","665,818.41","0.00","665,818.41","198,000.00","3.36","Taiwan","Taiwan Stock Exchange","USD","33.01","TWD","-"
"ANA","ACCIONA SA","Utilities","Equity","665,895.87","0.00","665,895.87","4,957.00","134.33","Spain","Bolsa De Madrid","USD","0.92","EUR","-"
"INPST","INPOST SA","Industrials","Equity","666,012.29","0.00","666,012.29","42,496.00","15.67","Netherlands","Euronext Amsterdam","USD","0.92","EUR","-"
"AMP","AMPLIFON","Health Care","Equity","665,090.68","0.00","665,090.68","30,525.00","21.79","Italy","Borsa Italiana","USD","0.92","EUR","-"
"YKBNK.E","YAPI VE KREDI BANKASI A","Financials","Equity","661,920.52","0.00","661,920.52","721,997.00","0.92","Turkey","Istanbul Stock Exchange","USD","36.63","TRY","-"
"BHEL","BHARAT HEAVY ELECTRICALS LTD","Industrials","Equity","660,757.78","0.00","660,757.78","293,479.00","2.25","India","National Stock Exchange Of India","USD","86.80","INR","-"
"NRP","NEPI ROCKCASTLE NV","Real Estate","Equity","658,443.88","0.00","658,443.88","88,615.00","7.43","South Africa","Johannesburg Stock Exchange","USD","18.08","ZAR","-"
"051900","LG H & H LTD","Consumer Staples","Equity","658,582.68","0.00","658,582.68","2,907.00","226.55","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"358","JIANGXI COPPER LTD H","Materials","Equity","659,283.38","0.00","659,283.38","375,000.00","1.76","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"1929","CHOW TAI FOOK JEWELLERY GROUP LTD","Consumer Discretionary","Equity","656,370.05","0.00","656,370.05","523,600.00","1.25","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"3328","BANK OF COMMUNICATIONS LTD H","Financials","Equity","656,449.33","0.00","656,449.33","736,000.00","0.89","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"MBT","METROPOLITAN BANK AND TRUST CO","Financials","Equity","656,543.12","0.00","656,543.12","517,180.00","1.27","Philippines","Philippine Stock Exchange Inc.","USD","57.31","PHP","-"
"DUBK","DUKHAN BANK","Financials","Equity","656,981.60","0.00","656,981.60","665,203.00","0.99","Qatar","Qatar Exchange","USD","3.64","QAR","-"
"4","WHARF (HOLDINGS) LTD","Real Estate","Equity","657,628.25","0.00","657,628.25","278,000.00","2.37","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"NHPC","NHPC LTD","Utilities","Equity","654,121.88","0.00","654,121.88","724,864.00","0.90","India","National Stock Exchange Of India","USD","86.80","INR","-"
"326030","SK BIOPHARMACEUTICALS LTD","Health Care","Equity","654,995.37","0.00","654,995.37","8,921.00","73.42","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"6886","HUATAI SECURITIES LTD H","Financials","Equity","651,977.66","0.00","651,977.66","348,400.00","1.87","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"TATAELXSI","TATA ELXSI LTD","Information Technology","Equity","649,777.57","0.00","649,777.57","10,900.00","59.61","India","National Stock Exchange Of India","USD","86.80","INR","-"
"696","TRAVELSKY TECHNOLOGY LTD H","Consumer Discretionary","Equity","648,016.68","0.00","648,016.68","444,000.00","1.46","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"UNTR","UNITED TRACTORS","Energy","Equity","644,785.48","0.00","644,785.48","455,306.00","1.42","Indonesia","Indonesia Stock Exchange","USD","16,400.00","IDR","-"
"000333","MIDEA GROUP LTD A","Consumer Discretionary","Equity","645,426.27","0.00","645,426.27","64,900.00","9.94","China","Shenzhen Stock Exchange","USD","7.24","CNY","-"
"BS6","YANGZIJIANG SHIPBUILDING (HOLDINGS","Industrials","Equity","645,519.13","0.00","645,519.13","368,500.00","1.75","Singapore","Singapore Exchange","USD","1.33","SGD","-"
"NMDC","NMDC LTD","Materials","Equity","643,580.11","0.00","643,580.11","860,631.00","0.75","India","National Stock Exchange Of India","USD","86.80","INR","-"
"RHBBANK","RHB BANK","Financials","Equity","640,000.00","0.00","640,000.00","406,400.00","1.57","Malaysia","Bursa Malaysia","USD","4.45","MYR","-"
"MABANEE","MABANEE COMPANY","Real Estate","Equity","638,101.34","0.00","638,101.34","249,646.00","2.56","Kuwait","Kuwait Stock Exchange","USD","0.31","KWD","-"
"000538","YUNNAN BAIYAO GROUP LTD A","Health Care","Equity","633,719.80","0.00","633,719.80","82,500.00","7.68","China","Shenzhen Stock Exchange","USD","7.24","CNY","-"
"002352","S.F. HOLDING LTD A","Industrials","Equity","634,863.44","0.00","634,863.44","105,100.00","6.04","China","Shenzhen Stock Exchange","USD","7.24","CNY","-"
"UGPA3","ULTRAPAR PARTICIPOES SA","Energy","Equity","632,536.62","0.00","632,536.62","206,187.00","3.07","Brazil","XBSP","USD","5.69","BRL","-"
"CPIN","CHAROEN POKPHAND INDONESIA","Consumer Staples","Equity","629,493.80","0.00","629,493.80","2,389,745.00","0.26","Indonesia","Indonesia Stock Exchange","USD","16,400.00","IDR","-"
"600436","ZHANGZHOU PIENTZEHUANG PHARMACEUTI","Health Care","Equity","628,089.01","0.00","628,089.01","21,692.00","28.95","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"090430","AMOREPACIFIC CORP","Consumer Staples","Equity","629,039.09","0.00","629,039.09","8,146.00","77.22","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"INDU A","INDUSTRIVARDEN A","Financials","Equity","626,367.07","0.00","626,367.07","16,252.00","38.54","Sweden","Nasdaq Omx Nordic","USD","10.08","SEK","-"
"EREGL.E","EREGLI DEMIR VE CELIK FABRIKALARI","Materials","Equity","626,676.57","0.00","626,676.57","897,332.00","0.70","Turkey","Istanbul Stock Exchange","USD","36.63","TRY","-"
"3998","BOSIDENG INTERNATIONAL LTD","Consumer Discretionary","Equity","624,263.17","0.00","624,263.17","1,128,000.00","0.55","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"SUNDARMFIN","SUNDARAM FINANCE LTD","Financials","Equity","620,188.09","0.00","620,188.09","11,342.00","54.68","India","National Stock Exchange Of India","USD","86.80","INR","-"
"601881","CHINA GALAXY SECURITIES LTD A","Financials","Equity","621,280.33","0.00","621,280.33","253,700.00","2.45","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"SUPREMEIND","SUPREME INDUSTRIES LTD","Materials","Equity","619,913.64","0.00","619,913.64","16,086.00","38.54","India","National Stock Exchange Of India","USD","86.80","INR","-"
"1548","GENSCRIPT BIOTECH CORP","Health Care","Equity","617,390.41","0.00","617,390.41","390,000.00","1.58","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"300433","LENS TECHNOLOGY LTD A","Information Technology","Equity","614,328.01","0.00","614,328.01","168,000.00","3.66","China","Shenzhen Stock Exchange","USD","7.24","CNY","-"
"2615","WAN HAI LINES LTD","Industrials","Equity","612,636.55","0.00","612,636.55","234,600.00","2.61","Taiwan","Taiwan Stock Exchange","USD","33.01","TWD","-"
"601658","POSTAL SAVINGS BANK OF CHINA LTD A","Financials","Equity","613,342.93","0.00","613,342.93","824,000.00","0.74","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"ADP","AEROPORTS DE PARIS SA","Industrials","Equity","614,196.76","0.00","614,196.76","5,652.00","108.67","France","Nyse Euronext - Euronext Paris","USD","0.92","EUR","-"
"TORNTPOWER","TORRENT POWER LTD","Utilities","Equity","611,476.37","0.00","611,476.37","40,492.00","15.10","India","National Stock Exchange Of India","USD","86.80","INR","-"
"601985","CHINA NATIONAL NUCLEAR POWER LTD A","Utilities","Equity","609,775.87","0.00","609,775.87","465,400.00","1.31","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"267250","HD HYUNDAI LTD","Energy","Equity","606,759.64","0.00","606,759.64","11,574.00","52.42","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"MANKIND","MANKIND PHARMA LTD","Health Care","Equity","603,780.52","0.00","603,780.52","24,141.00","25.01","India","National Stock Exchange Of India","USD","86.80","INR","-"
"PNB","PUNJAB NATIONAL BANK","Financials","Equity","604,528.91","0.00","604,528.91","599,907.00","1.01","India","National Stock Exchange Of India","USD","86.80","INR","-"
"9910","FENG TAY ENTERPRISES LTD","Consumer Discretionary","Equity","601,306.55","0.00","601,306.55","152,096.00","3.95","Taiwan","Taiwan Stock Exchange","USD","33.01","TWD","-"
"TM","TELEKOM MALAYSIA","Communication","Equity","600,458.94","0.00","600,458.94","404,400.00","1.48","Malaysia","Bursa Malaysia","USD","4.45","MYR","-"
"177","JIANGSU EXPRESSWAY LTD H","Industrials","Equity","593,477.31","0.00","593,477.31","524,000.00","1.13","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"316","ORIENT OVERSEAS (INTERNATIONAL) LT","Industrials","Equity","593,580.27","0.00","593,580.27","40,000.00","14.84","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"2610","CHINA AIRLINES LTD","Industrials","Equity","593,595.69","0.00","593,595.69","808,000.00","0.73","Taiwan","Taiwan Stock Exchange","USD","33.01","TWD","-"
"2290","YANBU NATIONAL PETROCHEMICALS","Materials","Equity","589,916.64","0.00","589,916.64","64,223.00","9.19","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"2310","SAHARA INTERNATIONAL PETROCHEMICAL","Materials","Equity","590,026.48","0.00","590,026.48","101,323.00","5.82","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"ATHM","AUTOHOME ADS REPRESENTING INC CLA","Communication","Equity","587,663.37","0.00","587,663.37","18,963.00","30.99","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"3323","CHINA NATIONAL BUILDING MATERIAL L","Materials","Equity","589,358.80","0.00","589,358.80","1,060,000.00","0.56","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"AMS","ANGLO AMERICAN PLATINUM LTD","Materials","Equity","585,913.61","0.00","585,913.61","15,298.00","38.30","South Africa","Johannesburg Stock Exchange","USD","18.08","ZAR","-"
"GMRAIRPORT","GMR AIRPORTS LTD","Industrials","Equity","585,099.73","0.00","585,099.73","684,743.00","0.85","India","National Stock Exchange Of India","USD","86.80","INR","-"
"MISC","MISC","Industrials","Equity","580,206.52","0.00","580,206.52","365,300.00","1.59","Malaysia","Bursa Malaysia","USD","4.45","MYR","-"
"600406","NARI TECHNOLOGY LTD A","Industrials","Equity","580,428.01","0.00","580,428.01","186,620.00","3.11","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"005830","DB INSURANCE LTD","Financials","Equity","581,931.21","0.00","581,931.21","8,850.00","65.75","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"CMPC","EMPRESAS CMPC SA","Materials","Equity","578,726.34","0.00","578,726.34","321,350.00","1.80","Chile","Santiago Stock Exchange","USD","921.75","CLP","-"
"MAXIS","MAXIS","Communication","Equity","580,013.05","0.00","580,013.05","808,200.00","0.72","Malaysia","Bursa Malaysia","USD","4.45","MYR","-"
"011790","SKC LTD","Materials","Equity","574,980.18","0.00","574,980.18","6,217.00","92.49","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"1882","HAITIAN INTERNATIONAL LTD","Industrials","Equity","572,627.35","0.00","572,627.35","196,000.00","2.92","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"2883","CHINA OILFIELD SERVICES LTD H","Energy","Equity","569,126.62","0.00","569,126.62","670,000.00","0.85","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"1787","SHANDONG GOLD MINING LTD H","Materials","Equity","569,741.82","0.00","569,741.82","262,250.00","2.17","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"271560","ORION CORP","Consumer Staples","Equity","568,578.53","0.00","568,578.53","7,240.00","78.53","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"2588","BOC AVIATION LTD","Industrials","Equity","565,235.27","0.00","565,235.27","70,100.00","8.06","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"IDFCFIRSTB","IDFC FIRST BANK LTD","Financials","Equity","565,261.05","0.00","565,261.05","927,687.00","0.61","India","National Stock Exchange Of India","USD","86.80","INR","-"
"AC","AIR CANADA VOTING AND VARIABLE VOT","Industrials","Equity","565,599.76","0.00","565,599.76","52,213.00","10.83","Canada","Toronto Stock Exchange","USD","1.43","CAD","-"
"017670","SK TELECOM LTD","Communication","Equity","561,931.21","0.00","561,931.21","14,580.00","38.54","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"600886","SDIC POWER HOLDINGS LTD A","Utilities","Equity","559,370.21","0.00","559,370.21","289,200.00","1.93","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"ALKEM","ALKEM LABORATORIES LTD","Health Care","Equity","560,185.13","0.00","560,185.13","10,092.00","55.51","India","National Stock Exchange Of India","USD","86.80","INR","-"
"BCE","BCE INC","Communication","Equity","560,911.75","0.00","560,911.75","23,695.00","23.67","Canada","Toronto Stock Exchange","USD","1.43","CAD","-"
"600150","CHINA CSSC HOLDINGS LTD A","Industrials","Equity","557,509.34","0.00","557,509.34","126,200.00","4.42","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"576","ZHEJIANG EXPRESSWAY LTD H","Industrials","Equity","558,919.71","0.00","558,919.71","728,640.00","0.77","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"003490","KOREAN AIR LINES LTD","Industrials","Equity","555,514.78","0.00","555,514.78","35,198.00","15.78","Korea (South)","Korea Exchange (Stock Market)","USD","1,447.80","KRW","-"
"IRCTC","INDIAN RAILWAY CATERING AND TOURIS","Industrials","Equity","555,702.67","0.00","555,702.67","69,841.00","7.96","India","National Stock Exchange Of India","USD","86.80","INR","-"
"000425","XCMG CONSTRUCTION MACHINERY LTD A","Industrials","Equity","557,227.65","0.00","557,227.65","448,500.00","1.24","China","Shenzhen Stock Exchange","USD","7.24","CNY","-"
"ILS","ILS CASH","Cash and/or Derivatives","Cash","553,591.05","0.00","553,591.05","2,022,185.00","27.38","Israel","-","USD","3.65","ILS","-"
"601012","LONGI GREEN ENERGY TECHNOLOGY LTD","Information Technology","Equity","554,513.05","0.00","554,513.05","226,820.00","2.44","China","Shanghai Stock Exchange","USD","7.24","CNY","-"
"2888","SHIN KONG FINANCIAL HOLDING LTD","Financials","Equity","552,879.52","0.00","552,879.52","1,460,000.00","0.38","Taiwan","Taiwan Stock Exchange","USD","33.01","TWD","-"
"000651","GREE ELECTRIC APPLIANCES INC OF ZH","Consumer Discretionary","Equity","552,946.95","0.00","552,946.95","92,300.00","5.99","China","Shenzhen Stock Exchange","USD","7.24","CNY","-"
